date,m1,m1_odds,m1_win,m2,m2_odds,m2_win,combined_odds,both_win,pnl,bankroll
2025-01-11 00:00:00,Freiburg vs Holstein Kiel,1.4,True,Milan vs Cagliari,1.33,False,1.862,False,-100.0,1792.57
2025-01-12 00:00:00,Paris SG vs St Etienne,1.09,True,Ath Madrid vs Osasuna,1.33,True,1.45,True,44.97,1837.54
2025-01-15 00:00:00,Bayern Munich vs Hoffenheim,1.13,True,Arsenal vs Tottenham,1.4,True,1.582,True,58.2,1895.74
2025-01-18 00:00:00,Bayern Munich vs Wolfsburg,1.17,True,Leverkusen vs M'gladbach,1.27,True,1.486,True,48.59,1944.33
2025-01-19 00:00:00,Real Madrid vs Las Palmas,1.14,True,Leeds vs Sheffield Weds,1.36,True,1.55,True,55.04,1999.37
2025-01-25 00:00:00,Liverpool vs Ipswich,1.08,True,Paris SG vs Reims,1.27,False,1.372,False,-100.0,1899.37
2025-01-26 00:00:00,Barcelona vs Valencia,1.22,True,Ath Bilbao vs Leganes,1.38,False,1.684,False,-100.0,1799.37
2025-02-01 00:00:00,Bayern Munich vs Holstein Kiel,1.05,True,Leeds vs Cardiff,1.29,True,1.354,True,35.45,1834.82
2025-02-02 00:00:00,Barcelona vs Alaves,1.2,True,Leverkusen vs Hoffenheim,1.25,True,1.5,True,50.0,1884.82
2025-02-07 00:00:00,Bayern Munich vs Werder Bremen,1.1,True,Paris SG vs Monaco,1.38,True,1.518,True,51.8,1936.62
2025-02-15 00:00:00,Ath Madrid vs Celta,1.39,False,Milan vs Verona,1.33,True,1.849,False,-100.0,1836.62
2025-02-16 00:00:00,Liverpool vs Wolves,1.15,True,Ein Frankfurt vs Holstein Kiel,1.33,True,1.529,True,52.95,1889.57
2025-02-22 00:00:00,Arsenal vs West Ham,1.27,False,Inter vs Genoa,1.27,True,1.613,False,-100.0,1789.57
2025-02-23 00:00:00,Real Madrid vs Girona,1.29,True,Bayern Munich vs Ein Frankfurt,1.3,True,1.677,True,67.7,1857.27
2025-03-01 00:00:00,Leeds vs West Brom,1.36,False,Paris SG vs Lille,1.4,True,1.904,False,-100.0,1757.27
2025-03-02 00:00:00,Barcelona vs Sociedad,1.25,True,Marseille vs Nantes,1.4,True,1.75,True,75.0,1832.27
2025-03-08 00:00:00,Bayern Munich vs Bochum,1.11,False,Liverpool vs Southampton,1.1,True,1.221,False,-100.0,1732.27
2025-03-09 00:00:00,Chelsea vs Leicester,1.18,True,Real Madrid vs Vallecano,1.29,True,1.522,True,52.22,1784.49
2025-03-29 00:00:00,Bayern Munich vs St Pauli,1.14,True,Real Madrid vs Leganes,1.14,True,1.3,True,29.96,1814.45
2025-03-30 00:00:00,Inter vs Udinese,1.4,True,Barcelona vs Girona,1.25,True,1.75,True,75.0,1889.45
2025-04-02 00:00:00,Liverpool vs Everton,1.36,True,Man City vs Leicester,1.2,True,1.632,True,63.2,1952.65
2025-04-05 00:00:00,Paris SG vs Angers,1.14,True,Real Madrid vs Valencia,1.3,False,1.482,False,-100.0,1852.65
2025-04-12 00:00:00,Inter vs Cagliari,1.33,True,Leeds vs Preston,1.22,True,1.623,True,62.26,1914.91
2025-04-13 00:00:00,Liverpool vs West Ham,1.3,True,Chelsea vs Ipswich,1.27,False,1.651,False,-100.0,1814.91
2025-04-14 00:00:00,Ath Madrid vs Valladolid,1.14,True,Napoli vs Empoli,1.33,True,1.516,True,51.62,1866.53
2025-04-19 00:00:00,Paris SG vs Le Havre,1.13,True,Marseille vs Montpellier,1.22,True,1.379,True,37.86,1904.39
2025-04-23 00:00:00,Arsenal vs Crystal Palace,1.4,False,Ath Bilbao vs Las Palmas,1.36,True,1.904,False,-100.0,1804.39
2025-04-26 00:00:00,Bayern Munich vs Mainz,1.22,True,Newcastle vs Ipswich,1.18,True,1.44,True,43.96,1848.35
2025-04-27 00:00:00,Liverpool vs Tottenham,1.25,True,Juventus vs Monza,1.2,True,1.5,True,50.0,1898.35
2025-05-02 00:00:00,Man City vs Wolves,1.4,True,Nice vs Reims,1.4,True,1.96,True,96.0,1994.35
2025-05-03 00:00:00,Inter vs Verona,1.3,True,Dortmund vs Wolfsburg,1.33,True,1.729,True,72.9,2067.25
2025-05-04 00:00:00,Real Madrid vs Celta,1.33,True,Brest vs Montpellier,1.36,True,1.809,True,80.88,2148.13
2025-05-10 00:00:00,Bayern Munich vs M'gladbach,1.17,True,Mallorca vs Valladolid,1.33,True,1.556,True,55.61,2203.74
2025-05-11 00:00:00,Napoli vs Genoa,1.3,False,Nott'm Forest vs Leicester,1.33,False,1.729,False,-100.0,2103.74
2025-05-14 00:00:00,Real Madrid vs Mallorca,1.38,True,Villarreal vs Leganes,1.33,True,1.835,True,83.54,2187.28
2025-05-17 00:00:00,Dortmund vs Holstein Kiel,1.09,True,Lille vs Reims,1.38,True,1.504,True,50.42,2237.7
2025-05-18 00:00:00,Juventus vs Udinese,1.38,True,Everton vs Southampton,1.4,True,1.932,True,93.2,2330.9
2025-05-24 00:00:00,Milan vs Monza,1.22,True,Espanol vs Las Palmas,1.38,True,1.684,True,68.36,2399.26
2025-05-25 00:00:00,Newcastle vs Everton,1.33,False,Liverpool vs Crystal Palace,1.4,False,1.862,False,-100.0,2299.26
