date,m1,m1_odds,m1_win,m2,m2_odds,m2_win,combined_odds,both_win,pnl,bankroll
2025-01-26 00:00:00,Barcelona vs Valencia,1.22,True,Milan vs Parma,1.3,True,1.586,True,58.6,-1055.25
2025-02-01 00:00:00,Bayern Munich vs Holstein Kiel,1.05,True,Villarreal vs Valladolid,1.22,True,1.281,True,28.1,-1027.15
2025-02-02 00:00:00,Barcelona vs Alaves,1.2,True,Leverkusen vs Hoffenheim,1.25,True,1.5,True,50.0,-977.15
2025-02-07 00:00:00,Bayern Munich vs Werder Bremen,1.1,True,Paris SG vs Monaco,1.38,True,1.518,True,51.8,-925.35
2025-02-15 00:00:00,Marseille vs St Etienne,1.25,True,Milan vs Verona,1.33,True,1.662,True,66.25,-859.1
2025-02-16 00:00:00,Liverpool vs Wolves,1.15,True,Ein Frankfurt vs Holstein Kiel,1.33,True,1.529,True,52.95,-806.15
2025-02-22 00:00:00,Inter vs Genoa,1.27,True,Arsenal vs West Ham,1.27,False,1.613,False,-100.0,-906.15
2025-02-23 00:00:00,Ath Bilbao vs Valladolid,1.17,True,Real Madrid vs Girona,1.29,True,1.509,True,50.93,-855.22
2025-03-01 00:00:00,Atalanta vs Venezia,1.2,False,Leeds vs West Brom,1.36,False,1.632,False,-100.0,-955.22
2025-03-02 00:00:00,Barcelona vs Sociedad,1.25,True,Marseille vs Nantes,1.4,True,1.75,True,75.0,-880.22
2025-03-08 00:00:00,Liverpool vs Southampton,1.1,True,Bayern Munich vs Bochum,1.11,False,1.221,False,-100.0,-980.22
2025-03-09 00:00:00,Chelsea vs Leicester,1.18,True,Real Madrid vs Vallecano,1.29,True,1.522,True,52.22,-928.0
2025-03-29 00:00:00,Bayern Munich vs St Pauli,1.14,True,Real Madrid vs Leganes,1.14,True,1.3,True,29.96,-898.04
2025-03-30 00:00:00,Barcelona vs Girona,1.25,True,Inter vs Udinese,1.4,True,1.75,True,75.0,-823.04
2025-04-02 00:00:00,Man City vs Leicester,1.2,True,Liverpool vs Everton,1.36,True,1.632,True,63.2,-759.84
2025-04-05 00:00:00,Paris SG vs Angers,1.14,True,Real Madrid vs Valencia,1.3,False,1.482,False,-100.0,-859.84
2025-04-12 00:00:00,Leeds vs Preston,1.22,True,Brighton vs Leicester,1.29,False,1.574,False,-100.0,-959.84
2025-04-13 00:00:00,Chelsea vs Ipswich,1.27,False,Liverpool vs West Ham,1.3,True,1.651,False,-100.0,-1059.84
2025-04-14 00:00:00,Ath Madrid vs Valladolid,1.14,True,Napoli vs Empoli,1.33,True,1.516,True,51.62,-1008.22
2025-04-19 00:00:00,Paris SG vs Le Havre,1.13,True,Marseille vs Montpellier,1.22,True,1.379,True,37.86,-970.36
2025-04-23 00:00:00,Ath Bilbao vs Las Palmas,1.36,True,Arsenal vs Crystal Palace,1.4,False,1.904,False,-100.0,-1070.36
2025-04-26 00:00:00,Newcastle vs Ipswich,1.18,True,Bayern Munich vs Mainz,1.22,True,1.44,True,43.96,-1026.4
2025-04-27 00:00:00,Juventus vs Monza,1.2,True,Atalanta vs Lecce,1.25,False,1.5,False,-100.0,-1126.4
2025-05-02 00:00:00,Nice vs Reims,1.4,True,Man City vs Wolves,1.4,True,1.96,True,96.0,-1030.4
2025-05-03 00:00:00,Inter vs Verona,1.3,True,Dortmund vs Wolfsburg,1.33,True,1.729,True,72.9,-957.5
2025-05-04 00:00:00,Real Madrid vs Celta,1.33,True,Brest vs Montpellier,1.36,True,1.809,True,80.88,-876.62
2025-05-10 00:00:00,Bayern Munich vs M'gladbach,1.17,True,Mallorca vs Valladolid,1.33,True,1.556,True,55.61,-821.01
2025-05-11 00:00:00,Napoli vs Genoa,1.3,False,Nott'm Forest vs Leicester,1.33,False,1.729,False,-100.0,-921.01
2025-05-14 00:00:00,Villarreal vs Leganes,1.33,True,Real Madrid vs Mallorca,1.38,True,1.835,True,83.54,-837.47
2025-05-17 00:00:00,Dortmund vs Holstein Kiel,1.09,True,Paris SG vs Auxerre,1.2,True,1.308,True,30.8,-806.67
2025-05-18 00:00:00,Juventus vs Udinese,1.38,True,Everton vs Southampton,1.4,True,1.932,True,93.2,-713.47
2025-05-24 00:00:00,Milan vs Monza,1.22,True,Leganes vs Valladolid,1.3,True,1.586,True,58.6,-654.87
2025-05-25 00:00:00,Bournemouth vs Leicester,1.33,True,Newcastle vs Everton,1.33,False,1.769,False,-100.0,-754.87
